1981-10-03T05:11:00.000Z 1981-10-03T12:02:00.000Z  214
1981-10-03T12:02:00.000Z 1981-10-03T18:53:00.000Z  215
1981-10-03T18:53:00.000Z 1981-10-04T01:44:00.000Z  216
1981-10-04T01:44:00.000Z 1981-10-04T08:35:00.000Z  217
1981-10-04T08:35:00.000Z 1981-10-04T15:26:00.000Z  218
1981-10-04T15:26:00.000Z 1981-10-04T22:17:00.000Z  219
1981-10-04T22:17:00.000Z 1981-10-05T05:07:00.000Z  220
1981-10-05T05:07:00.000Z 1981-10-05T11:58:00.000Z  221
1981-10-05T11:58:00.000Z 1981-10-05T18:49:00.000Z  222
1981-10-05T18:49:00.000Z 1981-10-06T01:40:00.000Z  223
1981-10-06T01:40:00.000Z 1981-10-06T08:31:00.000Z  224
1981-10-06T08:31:00.000Z 1981-10-06T15:22:00.000Z  225
1981-10-06T15:22:00.000Z 1981-10-06T22:13:00.000Z  226
1981-10-06T22:13:00.000Z 1981-10-07T05:04:00.000Z  227
1981-10-07T05:04:00.000Z 1981-10-07T11:54:00.000Z  228
1981-10-07T11:54:00.000Z 1981-10-07T18:45:00.000Z  229
1981-10-07T18:45:00.000Z 1981-10-08T01:36:00.000Z  230
1981-10-08T01:36:00.000Z 1981-10-08T08:27:00.000Z  231
1981-10-08T08:27:00.000Z 1981-10-08T15:18:00.000Z  232
1981-10-08T15:18:00.000Z 1981-10-08T22:09:00.000Z  233
1981-10-08T22:09:00.000Z 1981-10-09T05:00:00.000Z  234
1981-10-09T05:00:00.000Z 1981-10-09T11:50:00.000Z  235
1981-10-09T11:50:00.000Z 1981-10-09T18:41:00.000Z  236
1981-10-09T18:41:00.000Z 1981-10-10T01:32:00.000Z  237
1981-10-10T01:32:00.000Z 1981-10-10T08:23:00.000Z  238
1981-10-10T08:23:00.000Z 1981-10-10T15:14:00.000Z  239
1981-10-10T15:14:00.000Z 1981-10-10T22:05:00.000Z  240
1981-10-10T22:05:00.000Z 1981-10-11T04:56:00.000Z  241
1981-10-11T04:56:00.000Z 1981-10-11T11:46:00.000Z  242
1981-10-11T11:46:00.000Z 1981-10-11T18:37:00.000Z  243
1981-10-11T18:37:00.000Z 1981-10-12T01:28:00.000Z  244
1981-10-12T01:28:00.000Z 1981-10-12T08:19:00.000Z  245
1981-10-12T08:19:00.000Z 1981-10-12T15:10:00.000Z  246
1981-10-12T15:10:00.000Z 1981-10-12T22:01:00.000Z  247
1981-10-12T22:01:00.000Z 1981-10-13T04:52:00.000Z  248
1981-10-13T04:52:00.000Z 1981-10-13T11:43:00.000Z  249
1981-10-13T11:43:00.000Z 1981-10-13T18:33:00.000Z  250
1981-10-13T18:33:00.000Z 1981-10-14T01:24:00.000Z  251
1981-10-14T01:24:00.000Z 1981-10-14T08:15:00.000Z  252
1981-10-14T08:15:00.000Z 1981-10-14T15:06:00.000Z  253
1981-10-14T15:06:00.000Z 1981-10-14T21:57:00.000Z  254
1981-10-14T21:57:00.000Z 1981-10-15T04:48:00.000Z  255
1981-10-15T04:48:00.000Z 1981-10-15T11:39:00.000Z  256
1981-10-15T11:39:00.000Z 1981-10-15T18:29:00.000Z  257
1981-10-15T18:29:00.000Z 1981-10-16T01:20:00.000Z  258
1981-10-16T01:20:00.000Z 1981-10-16T08:11:00.000Z  259
1981-10-16T08:11:00.000Z 1981-10-16T15:02:00.000Z  260
1981-10-16T15:02:00.000Z 1981-10-16T21:53:00.000Z  261
1981-10-16T21:53:00.000Z 1981-10-17T04:44:00.000Z  262
1981-10-17T04:44:00.000Z 1981-10-17T11:35:00.000Z  263
1981-10-17T11:35:00.000Z 1981-10-17T18:25:00.000Z  264
1981-10-17T18:25:00.000Z 1981-10-18T01:16:00.000Z  265
1981-10-18T01:16:00.000Z 1981-10-18T08:07:00.000Z  266
1981-10-18T08:07:00.000Z 1981-10-18T14:58:00.000Z  267
1981-10-18T14:58:00.000Z 1981-10-18T21:49:00.000Z  268
1981-10-18T21:49:00.000Z 1981-10-19T04:40:00.000Z  269
1981-10-19T04:40:00.000Z 1981-10-19T11:31:00.000Z  270
1981-10-19T11:31:00.000Z 1981-10-19T18:21:00.000Z  271
1981-10-19T18:21:00.000Z 1981-10-20T01:12:00.000Z  272
1981-10-20T01:12:00.000Z 1981-10-20T08:03:00.000Z  273
1981-10-20T08:03:00.000Z 1981-10-20T14:53:00.000Z  274
1981-10-20T14:53:00.000Z 1981-10-20T21:43:00.000Z  275
1981-10-20T21:43:00.000Z 1981-10-21T04:34:00.000Z  276
1981-10-21T04:34:00.000Z 1981-10-21T11:24:00.000Z  277
1981-10-21T11:24:00.000Z 1981-10-21T18:14:00.000Z  278
1981-10-21T18:14:00.000Z 1981-10-22T01:04:00.000Z  279
1981-10-22T01:04:00.000Z 1981-10-22T07:59:00.000Z  280
1981-10-22T07:59:00.000Z 1981-10-22T14:50:00.000Z  281
1981-10-22T14:50:00.000Z 1981-10-22T21:41:00.000Z  282
1981-10-22T21:41:00.000Z 1981-10-23T04:32:00.000Z  283
1981-10-23T04:32:00.000Z 1981-10-23T11:23:00.000Z  284
1981-10-23T11:23:00.000Z 1981-10-23T18:13:00.000Z  285
1981-10-23T18:13:00.000Z 1981-10-24T01:04:00.000Z  286
1981-10-24T01:04:00.000Z 1981-10-24T07:55:00.000Z  287
1981-10-24T07:55:00.000Z 1981-10-24T14:46:00.000Z  288
1981-10-24T14:46:00.000Z 1981-10-24T21:37:00.000Z  289
1981-10-24T21:37:00.000Z 1981-10-25T04:28:00.000Z  290
1981-10-25T04:28:00.000Z 1981-10-25T11:19:00.000Z  291
1981-10-25T11:19:00.000Z 1981-10-25T18:09:00.000Z  292
1981-10-25T18:09:00.000Z 1981-10-26T01:00:00.000Z  293
1981-10-26T01:00:00.000Z 1981-10-26T07:51:00.000Z  294
1981-10-26T07:51:00.000Z 1981-10-26T14:42:00.000Z  295
1981-10-26T14:42:00.000Z 1981-10-26T21:33:00.000Z  296
1981-10-26T21:33:00.000Z 1981-10-27T04:24:00.000Z  297
1981-10-27T04:24:00.000Z 1981-10-27T11:15:00.000Z  298
1981-10-27T11:15:00.000Z 1981-10-27T18:05:00.000Z  299
1981-10-27T18:05:00.000Z 1981-10-28T00:56:00.000Z  300
1981-10-28T00:56:00.000Z 1981-10-28T07:47:00.000Z  301
1981-10-28T07:47:00.000Z 1981-10-28T14:38:00.000Z  302
1981-10-28T14:38:00.000Z 1981-10-28T21:29:00.000Z  303
1981-10-28T21:29:00.000Z 1981-10-29T04:20:00.000Z  304
1981-10-29T04:20:00.000Z 1981-10-29T11:10:00.000Z  305
1981-10-29T11:10:00.000Z 1981-10-29T18:01:00.000Z  306
1981-10-29T18:01:00.000Z 1981-10-30T00:52:00.000Z  307
1981-10-30T00:52:00.000Z 1981-10-30T07:43:00.000Z  308
1981-10-30T07:43:00.000Z 1981-10-30T14:34:00.000Z  309
1981-10-30T14:34:00.000Z 1981-10-30T21:25:00.000Z  310
1981-10-30T21:25:00.000Z 1981-10-31T04:16:00.000Z  311
1981-10-31T04:16:00.000Z 1981-10-31T11:06:00.000Z  312
1981-10-31T11:06:00.000Z 1981-10-31T17:57:00.000Z  313
1981-10-31T17:57:00.000Z 1981-11-01T00:48:00.000Z  314
1981-11-01T00:48:00.000Z 1981-11-01T07:39:00.000Z  315
1981-11-01T07:39:00.000Z 1981-11-01T14:30:00.000Z  316
1981-11-01T14:30:00.000Z 1981-11-01T21:21:00.000Z  317
1981-11-01T21:21:00.000Z 1981-11-02T04:12:00.000Z  318
1981-11-02T04:12:00.000Z 1981-11-02T11:02:00.000Z  319
1981-11-02T11:02:00.000Z 1981-11-02T17:53:00.000Z  320
1981-11-02T17:53:00.000Z 1981-11-03T00:44:00.000Z  321
1981-11-03T00:44:00.000Z 1981-11-03T07:35:00.000Z  322
1981-11-03T07:35:00.000Z 1981-11-03T14:26:00.000Z  323
1981-11-03T14:26:00.000Z 1981-11-03T21:17:00.000Z  324
1981-11-03T21:17:00.000Z 1981-11-04T04:08:00.000Z  325
1981-11-04T04:08:00.000Z 1981-11-04T10:58:00.000Z  326
1981-11-04T10:58:00.000Z 1981-11-04T17:49:00.000Z  327
1981-11-04T17:49:00.000Z 1981-11-05T00:40:00.000Z  328
1981-11-05T00:40:00.000Z 1981-11-05T07:31:00.000Z  329
1981-11-05T07:31:00.000Z 1981-11-05T14:22:00.000Z  330
1981-11-05T14:22:00.000Z 1981-11-05T21:13:00.000Z  331
1981-11-05T21:13:00.000Z 1981-11-06T04:03:00.000Z  332
1981-11-06T04:03:00.000Z 1981-11-06T10:54:00.000Z  333
1981-11-06T10:54:00.000Z 1981-11-06T17:45:00.000Z  334
1981-11-06T17:45:00.000Z 1981-11-07T00:36:00.000Z  335
1981-11-07T00:36:00.000Z 1981-11-07T07:27:00.000Z  336
1981-11-07T07:27:00.000Z 1981-11-07T14:18:00.000Z  337
1981-11-07T14:18:00.000Z 1981-11-07T21:09:00.000Z  338
1981-11-07T21:09:00.000Z 1981-11-08T03:59:00.000Z  339
1981-11-08T03:59:00.000Z 1981-11-08T10:50:00.000Z  340
1981-11-08T10:50:00.000Z 1981-11-08T17:41:00.000Z  341
1981-11-08T17:41:00.000Z 1981-11-09T00:32:00.000Z  342
1981-11-09T00:32:00.000Z 1981-11-09T07:23:00.000Z  343
1981-11-09T07:23:00.000Z 1981-11-09T14:14:00.000Z  344
1981-11-09T14:14:00.000Z 1981-11-09T21:04:00.000Z  345
1981-11-09T21:04:00.000Z 1981-11-10T03:55:00.000Z  346
1981-11-10T03:55:00.000Z 1981-11-10T10:46:00.000Z  347
1981-11-10T10:46:00.000Z 1981-11-10T17:37:00.000Z  348
1981-11-10T17:37:00.000Z 1981-11-11T00:28:00.000Z  349
1981-11-11T00:28:00.000Z 1981-11-11T07:19:00.000Z  350
1981-11-11T07:19:00.000Z 1981-11-11T14:10:00.000Z  351
1981-11-11T14:10:00.000Z 1981-11-11T21:00:00.000Z  352
1981-11-11T21:00:00.000Z 1981-11-12T03:51:00.000Z  353
1981-11-12T03:51:00.000Z 1981-11-12T10:42:00.000Z  354
1981-11-12T10:42:00.000Z 1981-11-12T17:33:00.000Z  355
1981-11-12T17:33:00.000Z 1981-11-13T00:24:00.000Z  356
1981-11-13T00:24:00.000Z 1981-11-13T07:15:00.000Z  357
1981-11-13T07:15:00.000Z 1981-11-13T14:05:00.000Z  358
1981-11-13T14:05:00.000Z 1981-11-13T20:56:00.000Z  359
1981-11-13T20:56:00.000Z 1981-11-14T03:47:00.000Z  360
1981-11-14T03:47:00.000Z 1981-11-14T10:38:00.000Z  361
1981-11-14T10:38:00.000Z 1981-11-14T17:29:00.000Z  362
1981-11-14T17:29:00.000Z 1981-11-15T00:20:00.000Z  363
1981-11-15T00:20:00.000Z 1981-11-15T07:10:00.000Z  364
1981-11-15T07:10:00.000Z 1981-11-15T14:01:00.000Z  365
1981-11-15T14:01:00.000Z 1981-11-15T20:52:00.000Z  366
1981-11-15T20:52:00.000Z 1981-11-16T03:43:00.000Z  367
1981-11-16T03:43:00.000Z 1981-11-16T10:34:00.000Z  368
1981-11-16T10:34:00.000Z 1981-11-16T17:25:00.000Z  369
1981-11-16T17:25:00.000Z 1981-11-17T00:16:00.000Z  370
1981-11-17T00:16:00.000Z 1981-11-17T07:06:00.000Z  371
1981-11-17T07:06:00.000Z 1981-11-17T13:57:00.000Z  372
1981-11-17T13:57:00.000Z 1981-11-17T20:48:00.000Z  373
1981-11-17T20:48:00.000Z 1981-11-18T03:39:00.000Z  374
1981-11-18T03:39:00.000Z 1981-11-18T10:30:00.000Z  375
1981-11-18T10:30:00.000Z 1981-11-18T17:21:00.000Z  376
1981-11-18T17:21:00.000Z 1981-11-19T00:11:00.000Z  377
1981-11-19T00:11:00.000Z 1981-11-19T07:02:00.000Z  378
1981-11-19T07:02:00.000Z 1981-11-19T13:53:00.000Z  379
1981-11-19T13:53:00.000Z 1981-11-19T20:44:00.000Z  380
1981-11-19T20:44:00.000Z 1981-11-20T03:35:00.000Z  381
1981-11-20T03:35:00.000Z 1981-11-20T10:26:00.000Z  382
1981-11-20T10:26:00.000Z 1981-11-20T17:16:00.000Z  383
1981-11-20T17:16:00.000Z 1981-11-21T00:07:00.000Z  384
1981-11-21T00:07:00.000Z 1981-11-21T06:58:00.000Z  385
1981-11-21T06:58:00.000Z 1981-11-21T13:49:00.000Z  386
1981-11-21T13:49:00.000Z 1981-11-21T20:40:00.000Z  387
1981-11-21T20:40:00.000Z 1981-11-22T03:31:00.000Z  388
1981-11-22T03:31:00.000Z 1981-11-22T10:22:00.000Z  389
1981-11-22T10:22:00.000Z 1981-11-22T17:12:00.000Z  390
1981-11-22T17:12:00.000Z 1981-11-23T00:03:00.000Z  391
1981-11-23T00:03:00.000Z 1981-11-23T06:54:00.000Z  392
1981-11-23T06:54:00.000Z 1981-11-23T13:45:00.000Z  393
1981-11-23T13:45:00.000Z 1981-11-23T20:36:00.000Z  394
1981-11-23T20:36:00.000Z 1981-11-24T03:27:00.000Z  395
1981-11-24T03:27:00.000Z 1981-11-24T10:17:00.000Z  396
1981-11-24T10:17:00.000Z 1981-11-24T17:08:00.000Z  397
1981-11-24T17:08:00.000Z 1981-11-24T23:59:00.000Z  398
1981-11-24T23:59:00.000Z 1981-11-25T06:50:00.000Z  399
1981-11-25T06:50:00.000Z 1981-11-25T13:41:00.000Z  400
1981-11-25T13:41:00.000Z 1981-11-25T20:32:00.000Z  401
1981-11-25T20:32:00.000Z 1981-11-26T03:22:00.000Z  402
1981-11-26T03:22:00.000Z 1981-11-26T10:13:00.000Z  403
1981-11-26T10:13:00.000Z 1981-11-26T17:04:00.000Z  404
1981-11-26T17:04:00.000Z 1981-11-26T23:55:00.000Z  405
1981-11-26T23:55:00.000Z 1981-11-27T06:46:00.000Z  406
1981-11-27T06:46:00.000Z 1981-11-27T13:37:00.000Z  407
1981-11-27T13:37:00.000Z 1981-11-27T20:27:00.000Z  408
1981-11-27T20:27:00.000Z 1981-11-28T03:18:00.000Z  409
1981-11-28T03:18:00.000Z 1981-11-28T10:09:00.000Z  410
1981-11-28T10:09:00.000Z 1981-11-28T17:00:00.000Z  411
1981-11-28T17:00:00.000Z 1981-11-28T23:51:00.000Z  412
1981-11-28T23:51:00.000Z 1981-11-29T06:42:00.000Z  413
1981-11-29T06:42:00.000Z 1981-11-29T13:33:00.000Z  414
1981-11-29T13:33:00.000Z 1981-11-29T20:23:00.000Z  415
1981-11-29T20:23:00.000Z 1981-11-30T03:14:00.000Z  416
1981-11-30T03:14:00.000Z 1981-11-30T10:05:00.000Z  417
1981-11-30T10:05:00.000Z 1981-11-30T16:56:00.000Z  418
1981-11-30T16:56:00.000Z 1981-11-30T23:47:00.000Z  419
1981-11-30T23:47:00.000Z 1981-12-01T06:38:00.000Z  420
1981-12-01T06:38:00.000Z 1981-12-01T13:28:00.000Z  421
1981-12-01T13:28:00.000Z 1981-12-01T20:19:00.000Z  422
1981-12-01T20:19:00.000Z 1981-12-02T03:10:00.000Z  423
1981-12-02T03:10:00.000Z 1981-12-02T10:01:00.000Z  424
1981-12-02T10:01:00.000Z 1981-12-02T16:52:00.000Z  425
1981-12-02T16:52:00.000Z 1981-12-02T23:43:00.000Z  426
1981-12-02T23:43:00.000Z 1981-12-03T06:33:00.000Z  427
1981-12-03T06:33:00.000Z 1981-12-03T13:24:00.000Z  428
1981-12-03T13:24:00.000Z 1981-12-03T20:15:00.000Z  429
1981-12-03T20:15:00.000Z 1981-12-04T03:06:00.000Z  430
1981-12-04T03:06:00.000Z 1981-12-04T09:57:00.000Z  431
1981-12-04T09:57:00.000Z 1981-12-04T16:48:00.000Z  432
1981-12-04T16:48:00.000Z 1981-12-04T23:39:00.000Z  433
1981-12-04T23:39:00.000Z 1981-12-05T06:29:00.000Z  434
1981-12-05T06:29:00.000Z 1981-12-05T13:20:00.000Z  435
1981-12-05T13:20:00.000Z 1981-12-05T20:11:00.000Z  436
1981-12-05T20:11:00.000Z 1981-12-06T03:02:00.000Z  437
1981-12-06T03:02:00.000Z 1981-12-06T09:53:00.000Z  438
1981-12-06T09:53:00.000Z 1981-12-06T16:44:00.000Z  439
1981-12-06T16:44:00.000Z 1981-12-06T23:34:00.000Z  440
1981-12-06T23:34:00.000Z 1981-12-07T06:25:00.000Z  441
1981-12-07T06:25:00.000Z 1981-12-07T13:16:00.000Z  442
1981-12-07T13:16:00.000Z 1981-12-07T20:07:00.000Z  443
1981-12-07T20:07:00.000Z 1981-12-08T02:58:00.000Z  444
1981-12-08T02:58:00.000Z 1981-12-08T09:49:00.000Z  445
1981-12-08T09:49:00.000Z 1981-12-08T16:39:00.000Z  446
1981-12-08T16:39:00.000Z 1981-12-08T23:30:00.000Z  447
1981-12-08T23:30:00.000Z 1981-12-09T06:21:00.000Z  448
1981-12-09T06:21:00.000Z 1981-12-09T13:12:00.000Z  449
1981-12-09T13:12:00.000Z 1981-12-09T20:03:00.000Z  450
1981-12-09T20:03:00.000Z 1981-12-10T02:54:00.000Z  451
1981-12-10T02:54:00.000Z 1981-12-10T09:44:00.000Z  452
1981-12-10T09:44:00.000Z 1981-12-10T16:35:00.000Z  453
1981-12-10T16:35:00.000Z 1981-12-10T23:26:00.000Z  454
1981-12-10T23:26:00.000Z 1981-12-11T06:17:00.000Z  455
1981-12-11T06:17:00.000Z 1981-12-11T13:08:00.000Z  456
1981-12-11T13:08:00.000Z 1981-12-11T19:59:00.000Z  457
1981-12-11T19:59:00.000Z 1981-12-12T02:49:00.000Z  458
1981-12-12T02:49:00.000Z 1981-12-12T09:40:00.000Z  459
1981-12-12T09:40:00.000Z 1981-12-12T16:31:00.000Z  460
1981-12-12T16:31:00.000Z 1981-12-12T23:22:00.000Z  461
1981-12-12T23:22:00.000Z 1981-12-13T06:13:00.000Z  462
1981-12-13T06:13:00.000Z 1981-12-13T13:04:00.000Z  463
1981-12-13T13:04:00.000Z 1981-12-13T19:54:00.000Z  464
1981-12-13T19:54:00.000Z 1981-12-14T02:45:00.000Z  465
1981-12-14T02:45:00.000Z 1981-12-14T09:36:00.000Z  466
1981-12-14T09:36:00.000Z 1981-12-14T16:27:00.000Z  467
1981-12-14T16:27:00.000Z 1981-12-14T23:18:00.000Z  468
1981-12-14T23:18:00.000Z 1981-12-15T06:09:00.000Z  469
1981-12-15T06:09:00.000Z 1981-12-15T12:59:00.000Z  470
1981-12-15T12:59:00.000Z 1981-12-15T19:50:00.000Z  471
1981-12-15T19:50:00.000Z 1981-12-16T02:41:00.000Z  472
1981-12-16T02:41:00.000Z 1981-12-16T09:32:00.000Z  473
1981-12-16T09:32:00.000Z 1981-12-16T16:23:00.000Z  474
1981-12-16T16:23:00.000Z 1981-12-16T23:14:00.000Z  475
1981-12-16T23:14:00.000Z 1981-12-17T06:04:00.000Z  476
1981-12-17T06:04:00.000Z 1981-12-17T12:55:00.000Z  477
1981-12-17T12:55:00.000Z 1981-12-17T19:46:00.000Z  478
1981-12-17T19:46:00.000Z 1981-12-18T02:37:00.000Z  479
1981-12-18T02:37:00.000Z 1981-12-18T09:28:00.000Z  480
1981-12-18T09:28:00.000Z 1981-12-18T16:19:00.000Z  481
1981-12-18T16:19:00.000Z 1981-12-18T23:09:00.000Z  482
1981-12-18T23:09:00.000Z 1981-12-19T06:00:00.000Z  483
1981-12-19T06:00:00.000Z 1981-12-19T12:51:00.000Z  484
1981-12-19T12:51:00.000Z 1981-12-19T19:42:00.000Z  485
1981-12-19T19:42:00.000Z 1981-12-20T02:33:00.000Z  486
1981-12-20T02:33:00.000Z 1981-12-20T09:24:00.000Z  487
1981-12-20T09:24:00.000Z 1981-12-20T16:14:00.000Z  488
1981-12-20T16:14:00.000Z 1981-12-20T23:05:00.000Z  489
1981-12-20T23:05:00.000Z 1981-12-21T05:56:00.000Z  490
1981-12-21T05:56:00.000Z 1981-12-21T12:47:00.000Z  491
1981-12-21T12:47:00.000Z 1981-12-21T19:38:00.000Z  492
1981-12-21T19:38:00.000Z 1981-12-22T02:29:00.000Z  493
1981-12-22T02:29:00.000Z 1981-12-22T09:19:00.000Z  494
1981-12-22T09:19:00.000Z 1981-12-22T16:10:00.000Z  495
1981-12-22T16:10:00.000Z 1981-12-22T23:01:00.000Z  496
1981-12-22T23:01:00.000Z 1981-12-23T05:52:00.000Z  497
1981-12-23T05:52:00.000Z 1981-12-23T12:43:00.000Z  498
1981-12-23T12:43:00.000Z 1981-12-23T19:34:00.000Z  499
1981-12-23T19:34:00.000Z 1981-12-24T02:24:00.000Z  500
1981-12-24T02:24:00.000Z 1981-12-24T09:15:00.000Z  501
1981-12-24T09:15:00.000Z 1981-12-24T16:06:00.000Z  502
1981-12-24T16:06:00.000Z 1981-12-24T22:57:00.000Z  503
1981-12-24T22:57:00.000Z 1981-12-25T05:48:00.000Z  504
1981-12-25T05:48:00.000Z 1981-12-25T12:39:00.000Z  505
1981-12-25T12:39:00.000Z 1981-12-25T19:29:00.000Z  506
1981-12-25T19:29:00.000Z 1981-12-26T02:20:00.000Z  507
1981-12-26T02:20:00.000Z 1981-12-26T09:11:00.000Z  508
1981-12-26T09:11:00.000Z 1981-12-26T16:02:00.000Z  509
1981-12-26T16:02:00.000Z 1981-12-26T22:53:00.000Z  510
1981-12-26T22:53:00.000Z 1981-12-27T05:44:00.000Z  511
1981-12-27T05:44:00.000Z 1981-12-27T12:34:00.000Z  512
1981-12-27T12:34:00.000Z 1981-12-27T19:25:00.000Z  513
1981-12-27T19:25:00.000Z 1981-12-28T02:16:00.000Z  514
1981-12-28T02:16:00.000Z 1981-12-28T09:07:00.000Z  515
1981-12-28T09:07:00.000Z 1981-12-28T15:58:00.000Z  516
1981-12-28T15:58:00.000Z 1981-12-28T22:48:00.000Z  517
1981-12-28T22:48:00.000Z 1981-12-29T05:39:00.000Z  518
1981-12-29T05:39:00.000Z 1981-12-29T12:30:00.000Z  519
1981-12-29T12:30:00.000Z 1981-12-29T19:21:00.000Z  520
1981-12-29T19:21:00.000Z 1981-12-30T02:12:00.000Z  521
1981-12-30T02:12:00.000Z 1981-12-30T09:03:00.000Z  522
1981-12-30T09:03:00.000Z 1981-12-30T15:53:00.000Z  523
1981-12-30T15:53:00.000Z 1981-12-30T22:44:00.000Z  524
1981-12-30T22:44:00.000Z 1981-12-31T05:35:00.000Z  525
1981-12-31T05:35:00.000Z 1981-12-31T12:26:00.000Z  526
1981-12-31T12:26:00.000Z 1981-12-31T19:17:00.000Z  527
1981-12-31T19:17:00.000Z 1982-01-01T02:08:00.000Z  528
1982-01-01T02:08:00.000Z 1982-01-01T08:58:00.000Z  529
1982-01-01T08:58:00.000Z 1982-01-01T15:49:00.000Z  530
1982-01-01T15:49:00.000Z 1982-01-01T22:40:00.000Z  531
1982-01-01T22:40:00.000Z 1982-01-02T05:31:00.000Z  532
1982-01-02T05:31:00.000Z 1982-01-02T12:22:00.000Z  533
1982-01-02T12:22:00.000Z 1982-01-02T19:13:00.000Z  534
1982-01-02T19:13:00.000Z 1982-01-03T02:03:00.000Z  535
1982-01-03T02:03:00.000Z 1982-01-03T08:54:00.000Z  536
1982-01-03T08:54:00.000Z 1982-01-03T15:45:00.000Z  537
1982-01-03T15:45:00.000Z 1982-01-03T22:36:00.000Z  538
1982-01-03T22:36:00.000Z 1982-01-04T05:27:00.000Z  539
1982-01-04T05:27:00.000Z 1982-01-04T12:17:00.000Z  540
1982-01-04T12:17:00.000Z 1982-01-04T19:08:00.000Z  541
